,timestamp,robot_name,status code,status,xy_coordinate,GPS_coordinate
46,1648560417.42804,tb3_1,0,PENDING,"(-19.137113286330397, -40.46803923936774)","(103.8146786071093, 1.3149966263430115)"
47,1648560417.625698,tb3_1,0,PENDING,"(-19.137111464994113, -40.4680339180453)","(103.81467860727315, 1.3149966268215691)"
48,1648560417.825495,tb3_1,0,PENDING,"(-19.13710934276858, -40.46802771748798)","(103.81467860746406, 1.3149966273791978)"
49,1648560418.027954,tb3_1,0,PENDING,"(-19.13710752081443, -40.46802239407831)","(103.81467860762795, 1.3149966278579432)"
50,1648560418.231397,tb3_1,0,PENDING,"(-19.137105999269483, -40.46801794828928)","(103.81467860776482, 1.3149966282577619)"
51,1648560418.433284,tb3_1,0,PENDING,"(-19.13710447753059, -40.46801350182494)","(103.81467860790171, 1.3149966286576416)"
52,1648560418.634391,tb3_1,0,PENDING,"(-19.137102354061966, -40.46800729694678)","(103.81467860809273, 1.3149966292156592)"
53,1648560418.838285,tb3_1,0,PENDING,"(-19.13710053104115, -40.46800196982238)","(103.81467860825673, 1.3149966296947384)"
54,1648560419.033808,tb3_1,0,PENDING,"(-19.137098707742403, -40.46799664172907)","(103.81467860842073, 1.314996630173905)"
55,1648560419.243598,tb3_1,0,PENDING,"(-19.137096884165704, -40.46799131266678)","(103.81467860858479, 1.3149966306531584)"
56,1648560419.455831,tb3_1,0,PENDING,"(-19.137095060310948, -40.467985982635376)","(103.81467860874885, 1.314996631132499)"
57,1648560419.651985,tb3_1,0,PENDING,"(-19.13709323617838, -40.46798065163473)","(103.81467860891294, 1.3149966316119266)"
58,1648560419.840626,tb3_1,0,PENDING,"(-19.137091411768246, -40.46797531966468)","(103.81467860907705, 1.314996632091442)"
59,1648560420.040002,tb3_1,0,PENDING,"(-19.13708928598039, -40.46796910669693)","(103.81467860926828, 1.3149966326501867)"
60,1648560420.249761,tb3_1,0,PENDING,"(-19.137088063253906, -40.46796553297873)","(103.81467860937826, 1.3149966329715788)"
61,1648560420.439654,tb3_1,0,PENDING,"(-19.137086238058508, -40.46796019826355)","(103.81467860954245, 1.3149966334513403)"
62,1648560420.641559,tb3_1,0,PENDING,"(-19.137084111357325, -40.467953982098955)","(103.81467860973376, 1.314996634010373)"
63,1648560420.84636,tb3_1,0,PENDING,"(-19.137082285563736, -40.4679486452868)","(103.81467860989801, 1.3149966344903234)"
64,1648560421.068778,tb3_1,0,PENDING,"(-19.137080459494015, -40.467943307505884)","(103.81467861006227, 1.3149966349703612)"
65,1648560421.257712,tb3_1,0,PENDING,"(-19.137078633148256, -40.46793796875607)","(103.81467861022655, 1.3149966354504858)"
66,1648560421.463501,tb3_1,0,PENDING,"(-19.137076806525986, -40.46793262903542)","(103.81467861039087, 1.314996635930698)"
67,1648560421.662245,tb3_1,0,PENDING,"(-19.137074678159895, -40.46792640702885)","(103.81467861058233, 1.3149966364902557)"
68,1648560421.860012,tb3_1,0,PENDING,"(-19.13707285093626, -40.46792106519691)","(103.81467861074671, 1.3149966369706576)"
69,1648560422.058861,tb3_1,0,PENDING,"(-19.137071324992185, -40.46791660402065)","(103.81467861088396, 1.3149966373718605)"
70,1648560422.26688,tb3_1,0,PENDING,"(-19.137069798854913, -40.467912142165204)","(103.81467861102125, 1.3149966377731241)"
71,1648560422.46709,tb3_1,0,PENDING,"(-19.137067669250825, -40.467905915806725)","(103.81467861121283, 1.3149966383330733)"
72,1648560422.662211,tb3_1,0,PENDING,"(-19.137065840964723, -40.46790057023818)","(103.81467861137727, 1.3149966388138115)"
73,1648560422.861093,tb3_1,0,PENDING,"(-19.137064012401957, -40.46789522369536)","(103.81467861154178, 1.3149966392946368)"
74,1648560423.061152,tb3_1,0,PENDING,"(-19.13706218356039, -40.46788987617139)","(103.81467861170628, 1.3149966397755508)"
75,1648560423.292326,tb3_1,0,PENDING,"(-19.137060052609954, -40.46788364507258)","(103.81467861189797, 1.3149966403359263)"
76,1648560423.470669,tb3_1,0,PENDING,"(-19.137058525044665, -40.467879178189435)","(103.8146786120354, 1.3149966407376423)"
77,1648560423.680065,tb3_1,0,PENDING,"(-19.13705639346008, -40.46787294482211)","(103.81467861222714, 1.3149966412982217)"
78,1648560423.868218,tb3_1,0,PENDING,"(-19.13705456349739, -40.46786759323908)","(103.81467861239176, 1.3149966417795005)"
79,1648560424.066694,tb3_1,0,PENDING,"(-19.137053035282616, -40.467863123919464)","(103.81467861252922, 1.3149966421814359)"
80,1648560424.266326,tb3_1,0,PENDING,"(-19.137051204850692, -40.46785777054524)","(103.8146786126939, 1.3149966426628759)"
81,1648560424.470924,tb3_1,0,PENDING,"(-19.137049676244242, -40.46785329972985)","(103.81467861283139, 1.3149966430649451)"
82,1648560424.668214,tb3_1,0,PENDING,"(-19.137047543220216, -40.46784706086787)","(103.81467861302328, 1.314996643626019)"
83,1648560424.87216,tb3_1,0,PENDING,"(-19.137045712021834, -40.46784170456448)","(103.814678613188, 1.3149966441077223)"
84,1648560425.073387,tb3_1,0,PENDING,"(-19.13704388056944, -40.46783634728612)","(103.81467861335275, 1.3149966445895134)"
85,1648560425.274798,tb3_1,0,PENDING,"(-19.137042048874708, -40.4678309890378)","(103.81467861351751, 1.3149966450713917)"
86,1648560425.473682,tb3_1,0,PENDING,"(-19.137040216939067, -40.46782562981397)","(103.8146786136823, 1.3149966455533577)"
87,1648560425.673084,tb3_1,0,PENDING,"(-19.137038082430383, -40.467819385087914)","(103.81467861387432, 1.314996646114959)"
88,1648560425.874406,tb3_1,0,PENDING,"(-19.137036552345467, -40.467814908439465)","(103.81467861401197, 1.3149966465175529)"
89,1648560426.074464,tb3_1,0,PENDING,"(-19.13703502209276, -40.46781043111061)","(103.81467861414961, 1.3149966469202083)"
90,1648560426.281956,tb3_1,0,PENDING,"(-19.13703318923408, -40.467805068144706)","(103.81467861431449, 1.3149966474025112)"
91,1648560426.482647,tb3_1,0,PENDING,"(-19.137031356134944, -40.467799704202726)","(103.81467861447939, 1.3149966478849011)"
92,1648560426.678282,tb3_1,0,PENDING,"(-19.13702922027131, -40.467793453979276)","(103.81467861467152, 1.3149966484469966)"
93,1648560426.879787,tb3_1,0,PENDING,"(-19.137027386651855, -40.46778808792374)","(103.81467861483647, 1.3149966489295768)"
94,1648560427.079087,tb3_1,0,PENDING,"(-19.137025552792206, -40.467782720891776)","(103.81467861500144, 1.3149966494122454)"
95,1648560427.287806,tb3_1,0,PENDING,"(-19.13702371869246, -40.467777352883246)","(103.81467861516641, 1.3149966498950012)"
96,1648560427.483014,tb3_1,0,PENDING,"(-19.137021884352716, -40.467771983898075)","(103.81467861533142, 1.3149966503778452)"
97,1648560427.68095,tb3_1,0,PENDING,"(-19.137020049773056, -40.46776661393612)","(103.81467861549646, 1.3149966508607767)"
98,1648560427.88135,tb3_1,0,PENDING,"(-19.137018214953567, -40.467761242997305)","(103.8146786156615, 1.3149966513437965)"
99,1648560428.081567,tb3_1,0,PENDING,"(-19.13701607708653, -40.46775498462143)","(103.81467861585382, 1.314996651906625)"
100,1648560428.283197,tb3_1,0,PENDING,"(-19.137014544595473, -40.4677504981885)","(103.81467861599168, 1.3149966523100993)"
101,1648560428.490266,tb3_1,0,PENDING,"(-19.137012709057096, -40.46774512431838)","(103.8146786161568, 1.3149966527933823)"
102,1648560428.694274,tb3_1,0,PENDING,"(-19.137010873278417, -40.46773974946797)","(103.81467861632194, 1.3149966532767536)"
103,1648560428.897263,tb3_1,0,PENDING,"(-19.13700903725814, -40.467734373632936)","(103.8146786164871, 1.3149966537602136)"
104,1648560429.094297,tb3_1,0,PENDING,"(-19.13700720099741, -40.467728996816355)","(103.81467861665229, 1.3149966542437617)"
105,1648560429.292817,tb3_1,0,PENDING,"(-19.137005364496286, -40.46772361901814)","(103.81467861681747, 1.3149966547273981)"
106,1648560429.493208,tb3_1,0,PENDING,"(-19.13700352775493, -40.467718240238185)","(103.8146786169827, 1.314996655211123)"
107,1648560429.693804,tb3_1,0,PENDING,"(-19.13700138764835, -40.46771197272128)","(103.81467861717522, 1.3149966557747736)"
108,1648560429.896034,tb3_1,0,PENDING,"(-19.13699985355177, -40.467707479732596)","(103.81467861731322, 1.3149966561788373)"
109,1648560430.111,tb3_1,0,PENDING,"(-19.13699801609015, -40.46770209800675)","(103.81467861747852, 1.3149966566628268)"
110,1648560430.300945,tb3_1,0,PENDING,"(-19.13699617838696, -40.46769671529349)","(103.81467861764382, 1.3149966571469054)"
111,1648560430.497122,tb3_1,0,PENDING,"(-19.13699434044256, -40.46769133159378)","(103.81467861780915, 1.3149966576310725)"
112,1648560430.698523,tb3_1,0,PENDING,"(-19.136992502257346, -40.46768594690843)","(103.81467861797451, 1.3149966581153285)"
113,1648560430.895554,tb3_1,0,PENDING,"(-19.13699036046881, -40.46767967250761)","(103.81467861816718, 1.3149966586795978)"
114,1648560431.097281,tb3_1,0,PENDING,"(-19.136988825175674, -40.46767517458549)","(103.81467861830528, 1.3149966590841053)"
115,1648560431.306144,tb3_1,0,PENDING,"(-19.136987289725344, -40.46767067597603)","(103.81467861844341, 1.3149966594886748)"
116,1648560431.501289,tb3_1,0,PENDING,"(-19.1369851471877, -40.467664398324395)","(103.81467861863614, 1.3149966600532368)"
117,1648560431.700846,tb3_1,0,PENDING,"(-19.136983307855683, -40.46765900871477)","(103.8146786188016, 1.3149966605379355)"
118,1648560431.902293,tb3_1,0,PENDING,"(-19.13698146829842, -40.46765361811898)","(103.81467861896708, 1.314996661022723)"
119,1648560432.106848,tb3_1,0,PENDING,"(-19.136979324931, -40.46764733683325)","(103.81467861915988, 1.3149966615876116)"
120,1648560432.301731,tb3_1,0,PENDING,"(-19.136977484889453, -40.46764194411104)","(103.8146786193254, 1.3149966620725906)"
121,1648560432.506216,tb3_1,0,PENDING,"(-19.136975948284242, -40.46763744043563)","(103.81467861946363, 1.314996662477615)"
122,1648560432.705142,tb3_1,0,PENDING,"(-19.136974107841407, -40.4676320459115)","(103.81467861962919, 1.3149966629627559)"
123,1648560432.911153,tb3_1,0,PENDING,"(-19.136972570904685, -40.46762754072056)","(103.81467861976745, 1.3149966633679169)"
124,1648560433.136687,tb3_1,0,PENDING,"(-19.136970426304654, -40.46762125388233)","(103.81467861996036, 1.314996663933305)"
125,1648560433.326475,tb3_1,0,PENDING,"(-19.136968585212912, -40.46761585638347)","(103.81467862012599, 1.3149966644187134)"
126,1648560433.522932,tb3_1,0,PENDING,"(-19.136966743904573, -40.46761045789151)","(103.81467862029162, 1.3149966649042109)"
127,1648560433.721241,tb3_1,0,PENDING,"(-19.13696459850806, -40.467604167398136)","(103.81467862048461, 1.3149966654699279)"
128,1648560433.92269,tb3_1,0,PENDING,"(-19.1369630606402, -40.467599657933334)","(103.81467862062296, 1.3149966658754733)"
129,1648560434.122609,tb3_1,0,PENDING,"(-19.13696152262191, -40.46759514777718)","(103.8146786207613, 1.3149966662810808)"
130,1648560434.323401,tb3_1,0,PENDING,"(-19.136959680485944, -40.46758974548268)","(103.81467862092701, 1.3149966667669204)"
131,1648560434.523775,tb3_1,0,PENDING,"(-19.136957838134368, -40.46758434219634)","(103.81467862109274, 1.314996667252849)"
132,1648560434.723592,tb3_1,0,PENDING,"(-19.136955995567277, -40.46757893791808)","(103.8146786212585, 1.314996667738867)"
133,1648560434.931473,tb3_1,0,PENDING,"(-19.136953848704934, -40.467572640682796)","(103.8146786214516, 1.3149966683051901)"
134,1648560435.135543,tb3_1,0,PENDING,"(-19.13695200567155, -40.467567234256585)","(103.8146786216174, 1.314996668791401)"
135,1648560435.331093,tb3_1,0,PENDING,"(-19.136950162422917, -40.46756182683807)","(103.81467862178322, 1.3149966692777013)"
136,1648560435.537492,tb3_1,0,PENDING,"(-19.13694801476695, -40.46755552594398)","(103.8146786219764, 1.3149966698443536)"
137,1648560435.733259,tb3_1,0,PENDING,"(-19.136946171052628, -40.46755011637674)","(103.81467862214227, 1.3149966703308473)"
138,1648560435.936895,tb3_1,0,PENDING,"(-19.136944631386395, -40.467545598627346)","(103.81467862228075, 1.3149966707371374)"
139,1648560436.132713,tb3_1,0,PENDING,"(-19.136942787274887, -40.46754018723005)","(103.81467862244665, 1.3149966712237957)"
140,1648560436.334813,tb3_1,0,PENDING,"(-19.13694124727621, -40.46753566794963)","(103.81467862258518, 1.314996671630224)"
141,1648560436.539528,tb3_1,0,PENDING,"(-19.136939098403627, -40.467529361444946)","(103.81467862277849, 1.314996672197381)"
142,1648560436.739941,tb3_1,0,PENDING,"(-19.13693725364405, -40.467523947057)","(103.81467862294443, 1.3149966726843079)"
143,1648560436.936973,tb3_1,0,PENDING,"(-19.136935408668204, -40.467518531670876)","(103.8146786231104, 1.3149966731713245)"
144,1648560437.14108,tb3_1,0,PENDING,"(-19.136933563476248, -40.467513115286806)","(103.81467862327638, 1.3149966736584313)"
145,1648560437.339654,tb3_1,0,PENDING,"(-19.136931413555242, -40.467506803940935)","(103.81467862346977, 1.3149966742260235)"
146,1648560437.553039,tb3_1,0,PENDING,"(-19.136929872444203, -40.4675022795241)","(103.81467862360842, 1.3149966746329136)"
147,1648560437.763253,tb3_1,0,PENDING,"(-19.13692802660206, -40.467496860138446)","(103.81467862377444, 1.3149966751202902)"
148,1648560437.958668,tb3_1,0,PENDING,"(-19.136926180543753, -40.467491439753125)","(103.81467862394051, 1.3149966756077565)"
149,1648560438.163787,tb3_1,0,PENDING,"(-19.136924334269658, -40.467486018368135)","(103.8146786241066, 1.314996676095313)"
150,1648560438.35182,tb3_1,0,PENDING,"(-19.13692248777963, -40.467480595982686)","(103.8146786242727, 1.3149966765829593)"
151,1648560438.553546,tb3_1,0,PENDING,"(-19.136920641079225, -40.467475172598576)","(103.81467862443883, 1.3149966770706951)"
152,1648560438.751497,tb3_1,0,PENDING,"(-19.136918794174033, -40.46746974821376)","(103.81467862460497, 1.3149966775585213)"
153,1648560438.967947,tb3_1,0,PENDING,"(-19.1369166422712, -40.467463427542626)","(103.81467862479853, 1.3149966781269522)"
154,1648560439.166587,tb3_1,0,PENDING,"(-19.13691509974923, -40.46745889643993)","(103.8146786249373, 1.3149966785344436)"
155,1648560439.367682,tb3_1,0,PENDING,"(-19.13691355708457, -40.4674543646389)","(103.81467862507607, 1.3149966789419976)"
156,1648560439.572322,tb3_1,0,PENDING,"(-19.136911404505682, -40.46744804065972)","(103.8146786252697, 1.3149966795107262)"
157,1648560439.769547,tb3_1,0,PENDING,"(-19.136909556577127, -40.46744261126693)","(103.81467862543593, 1.3149966799990027)"
158,1648560439.974919,tb3_1,0,PENDING,"(-19.136907708444145, -40.4674371808722)","(103.81467862560218, 1.3149966804873692)"
159,1648560440.175605,tb3_1,0,PENDING,"(-19.136905860109945, -40.467431749475715)","(103.81467862576845, 1.314996680975826)"
160,1648560440.372731,tb3_1,0,PENDING,"(-19.136904011578547, -40.46742631707648)","(103.81467862593475, 1.3149966814643728)"
161,1648560440.571386,tb3_1,0,PENDING,"(-19.136902162850003, -40.46742088367407)","(103.81467862610104, 1.3149966819530097)"
162,1648560440.77358,tb3_1,0,PENDING,"(-19.13690031392439, -40.46741544926839)","(103.81467862626737, 1.314996682441737)"
163,1648560440.971597,tb3_1,0,PENDING,"(-19.136898464801774, -40.46741001385933)","(103.81467862643369, 1.3149966829305546)"
164,1648560441.172547,tb3_1,0,PENDING,"(-19.136896615482254, -40.46740457744678)","(103.81467862660006, 1.3149966834194622)"
165,1648560441.371801,tb3_1,0,PENDING,"(-19.136894765965927, -40.46739914003062)","(103.81467862676644, 1.3149966839084601)"
166,1648560441.589657,tb3_1,0,PENDING,"(-19.136892611031303, -40.46739280417498)","(103.81467862696029, 1.3149966844782568)"
167,1648560441.794088,tb3_1,0,PENDING,"(-19.136891066343154, -40.467388262187015)","(103.81467862709923, 1.314996684886727)"
168,1648560441.977266,tb3_1,0,PENDING,"(-19.136889216236867, -40.46738282175932)","(103.81467862726566, 1.3149966853759958)"
169,1648560442.18243,tb3_1,0,PENDING,"(-19.13688767124751, -40.46737827823278)","(103.81467862740465, 1.3149966857846045)"
170,1648560442.3823,tb3_1,0,PENDING,"(-19.13688551543418, -40.467371937889375)","(103.81467862759857, 1.3149966863548046)"
171,1648560442.577051,tb3_1,0,PENDING,"(-19.13688366473784, -40.46736649444659)","(103.81467862776505, 1.3149966868443448)"
172,1648560442.781716,tb3_1,0,PENDING,"(-19.136881813845026, -40.46736104999865)","(103.81467862793154, 1.3149966873339751)"
173,1648560442.978505,tb3_1,0,PENDING,"(-19.13687996275581, -40.46735560454549)","(103.81467862809806, 1.3149966878236956)"
174,1648560443.188365,tb3_1,0,PENDING,"(-19.13687811147028, -40.46735015808695)","(103.8146786282646, 1.3149966883135071)"
175,1648560443.388282,tb3_1,0,PENDING,"(-19.136876259987854, -40.467344710620864)","(103.81467862843115, 1.314996688803409)"
176,1648560443.582024,tb3_1,0,PENDING,"(-19.13687440830686, -40.46733926214194)","(103.81467862859772, 1.3149966892934015)"
177,1648560443.779391,tb3_1,0,PENDING,"(-19.13687255642854, -40.46733381265355)","(103.8146786287643, 1.3149966897834855)"
178,1648560443.98038,tb3_1,0,PENDING,"(-19.136870398741557, -40.467327462726395)","(103.81467862895839, 1.3149966903545474)"
179,1648560444.180957,tb3_1,0,PENDING,"(-19.13686885208027, -40.46732291064797)","(103.81467862909753, 1.314996690763925)"
180,1648560444.389786,tb3_1,0,PENDING,"(-19.13686699961052, -40.467317458130594)","(103.81467862926418, 1.3149966912542814)"
181,1648560444.587865,tb3_1,0,PENDING,"(-19.136865146943766, -40.4673120046033)","(103.81467862943082, 1.3149966917447282)"
182,1648560444.794776,tb3_1,0,PENDING,"(-19.136863599816202, -40.46730745013425)","(103.81467862957, 1.3149966921543208)"
183,1648560444.998638,tb3_1,0,PENDING,"(-19.13686144101938, -40.467301094517644)","(103.81467862976419, 1.3149966927258945)"
184,1648560445.202593,tb3_1,0,PENDING,"(-19.13685958775959, -40.46729563795205)","(103.81467862993091, 1.3149966932166148)"
185,1648560445.401516,tb3_1,0,PENDING,"(-19.136857734301998, -40.46729018037271)","(103.81467863009763, 1.3149966937074258)"
186,1648560445.60511,tb3_1,0,PENDING,"(-19.136855574774568, -40.46728382101415)","(103.8146786302919, 1.3149966942793363)"
187,1648560445.803534,tb3_1,0,PENDING,"(-19.136853720889036, -40.467278361239615)","(103.81467863045866, 1.314996694770345)"
188,1648560446.001823,tb3_1,0,PENDING,"(-19.1368521727439, -40.46727380155143)","(103.81467863059794, 1.3149966951804073)"
189,1648560446.204116,tb3_1,0,PENDING,"(-19.136850318503036, -40.46726833991678)","(103.81467863076472, 1.3149966956715833)"
190,1648560446.407938,tb3_1,0,PENDING,"(-19.136848770066713, -40.467263778674116)","(103.81467863090401, 1.3149966960817852)"
191,1648560446.60356,tb3_1,0,PENDING,"(-19.136846609452835, -40.467257413601885)","(103.81467863109837, 1.3149966966542093)"
192,1648560446.806599,tb3_1,0,PENDING,"(-19.136844754643683, -40.46725194892143)","(103.81467863126522, 1.3149966971456593)"
193,1648560447.004639,tb3_1,0,PENDING,"(-19.13684289964529, -40.467246483225495)","(103.81467863143209, 1.3149966976372003)"
194,1648560447.207589,tb3_1,0,PENDING,"(-19.13684104445772, -40.46724101651399)","(103.81467863159898, 1.314996698128833)"
195,1648560447.407717,tb3_1,0,PENDING,"(-19.136839189081066, -40.46723554878674)","(103.81467863176589, 1.314996698620557)"
196,1648560447.60863,tb3_1,0,PENDING,"(-19.136837333515405, -40.467230080043606)","(103.8146786319328, 1.3149966991123723)"
197,1648560447.81412,tb3_1,0,PENDING,"(-19.13683547776386, -40.46722461028405)","(103.81467863209974, 1.3149966996042788)"
198,1648560448.011145,tb3_1,0,PENDING,"(-19.13683331558158, -40.46721823673148)","(103.81467863229423, 1.3149967001774654)"
199,1648560448.209984,tb3_1,0,PENDING,"(-19.13683145943233, -40.46721276476973)","(103.81467863246121, 1.3149967006695702)"
200,1648560448.411651,tb3_1,0,PENDING,"(-19.136829909407105, -40.46720819490225)","(103.81467863260063, 1.314996701080548)"
201,1648560448.609037,tb3_1,0,PENDING,"(-19.136828052921064, -40.46720272107351)","(103.81467863276764, 1.3149967015728206)"
202,1648560448.810218,tb3_1,0,PENDING,"(-19.136826502614674, -40.46719814964696)","(103.8146786329071, 1.3149967019839384)"
203,1648560449.010596,tb3_1,0,PENDING,"(-19.13682464579213, -40.4671926739509)","(103.81467863307414, 1.3149967024763787)"
204,1648560449.2093,tb3_1,0,PENDING,"(-19.13682248236272, -40.46718629348143)","(103.81467863326874, 1.3149967030501877)"
205,1648560449.410541,tb3_1,0,PENDING,"(-19.136820625143486, -40.4671808155817)","(103.81467863343582, 1.3149967035428263)"
206,1648560449.612053,tb3_1,0,PENDING,"(-19.136818767741165, -40.46717533666396)","(103.8146786336029, 1.3149967040355568)"
207,1648560449.810679,tb3_1,0,PENDING,"(-19.13681691015584, -40.46716985672809)","(103.81467863376999, 1.3149967045283788)"
208,1648560450.015537,tb3_1,0,PENDING,"(-19.136815052387597, -40.467164375773976)","(103.8146786339371, 1.3149967050212925)"
209,1648560450.21981,tb3_1,0,PENDING,"(-19.13681288785641, -40.46715798917663)","(103.81467863413182, 1.3149967055956522)"
210,1648560450.413829,tb3_1,0,PENDING,"(-19.136811029691533, -40.46715250601563)","(103.81467863429899, 1.314996706088764)"
211,1648560450.619087,tb3_1,0,PENDING,"(-19.13680917134365, -40.46714702183545)","(103.81467863446613, 1.3149967065819674)"
212,1648560450.824639,tb3_1,0,PENDING,"(-19.1368076194825, -40.46714244176242)","(103.81467863460574, 1.3149967069938628)"
213,1648560451.021923,tb3_1,0,PENDING,"(-19.136805760796108, -40.467136955702834)","(103.81467863477295, 1.3149967074872355)"
214,1648560451.222363,tb3_1,0,PENDING,"(-19.136803901925727, -40.46713146862006)","(103.81467863494015, 1.3149967079807003)"
215,1648560451.42255,tb3_1,0,PENDING,"(-19.13680234962808, -40.46712688612206)","(103.81467863507979, 1.3149967083928136)"
216,1648560451.624757,tb3_1,0,PENDING,"(-19.13680018363337, -40.46712049138466)","(103.81467863527463, 1.3149967089679055)"
217,1648560451.839508,tb3_1,0,PENDING,"(-19.136798324211536, -40.46711500123179)","(103.81467863544191, 1.3149967094616464)"
218,1648560452.029326,tb3_1,0,PENDING,"(-19.13679646460606, -40.467109510055366)","(103.81467863560918, 1.3149967099554791)"
219,1648560452.229998,tb3_1,0,PENDING,"(-19.136794604817037, -40.467104017855256)","(103.81467863577649, 1.3149967104494036)"
220,1648560452.440602,tb3_1,0,PENDING,"(-19.136792744844545, -40.467098524631325)","(103.81467863594379, 1.3149967109434209)"
221,1648560452.632997,tb3_1,0,PENDING,"(-19.13679088468647, -40.467093030376866)","(103.81467863611113, 1.31499671143753)"
222,1648560452.835806,tb3_1,0,PENDING,"(-19.136789024343678, -40.46708753509419)","(103.81467863627849, 1.3149967119317323)"
223,1648560453.040782,tb3_1,0,PENDING,"(-19.13678685681347, -40.46708113179859)","(103.81467863647346, 1.3149967125075939)"
224,1648560453.243082,tb3_1,0,PENDING,"(-19.136785303109566, -40.46707654145843)","(103.81467863661322, 1.3149967129204128)"
225,1648560453.441904,tb3_1,0,PENDING,"(-19.136783749277814, -40.467071950402854)","(103.81467863675299, 1.3149967133332956)"
226,1648560453.657978,tb3_1,0,PENDING,"(-19.136781581144728, -40.46706554372462)","(103.81467863694803, 1.3149967139094614)"
227,1648560453.8653,tb3_1,0,PENDING,"(-19.136779719894356, -40.467060043322114)","(103.81467863711546, 1.314996714404124)"
228,1648560454.061048,tb3_1,0,PENDING,"(-19.136777858469088, -40.46705454189999)","(103.81467863728291, 1.3149967148988781)"
229,1648560454.254385,tb3_1,0,PENDING,"(-19.136775689687042, -40.46704813145354)","(103.81467863747801, 1.3149967154753828)"
230,1648560454.458897,tb3_1,0,PENDING,"(-19.136774135091436, -40.467043535987685)","(103.81467863761785, 1.3149967158886626)"
231,1648560454.67069,tb3_1,0,PENDING,"(-19.136772273139208, -40.46703803149732)","(103.81467863778533, 1.3149967163836924)"
232,1648560454.856535,tb3_1,0,PENDING,"(-19.136770411011486, -40.467032525983996)","(103.81467863795285, 1.3149967168788146)"
233,1648560455.054374,tb3_1,0,PENDING,"(-19.13676854870836, -40.46702701944759)","(103.81467863812038, 1.314996717374029)"
234,1648560455.255845,tb3_1,0,PENDING,"(-19.136766686229905, -40.46702151188792)","(103.81467863828792, 1.3149967178693351)"
235,1648560455.455266,tb3_1,0,PENDING,"(-19.13676482357812, -40.46701600330354)","(103.81467863845546, 1.3149967183647333)"
236,1648560455.656985,tb3_1,0,PENDING,"(-19.136762653372447, -40.46700958451048)","(103.81467863865069, 1.3149967189419884)"
237,1648560455.861552,tb3_1,0,PENDING,"(-19.136761097759937, -40.46700498306056)","(103.81467863879062, 1.3149967193558065)"
238,1648560456.058372,tb3_1,0,PENDING,"(-19.136759234593708, -40.46699947140172)","(103.81467863895823, 1.3149967198514811)"
239,1648560456.256497,tb3_1,0,PENDING,"(-19.136757678718645, -40.466994868381285)","(103.81467863909819, 1.3149967202654402)"
240,1648560456.46009,tb3_1,0,PENDING,"(-19.136755815238097, -40.466989354841374)","(103.81467863926582, 1.3149967207612843)"
241,1648560456.664188,tb3_1,0,PENDING,"(-19.136753644067422, -40.466982930274455)","(103.81467863946114, 1.3149967213390588)"
242,1648560456.866614,tb3_1,0,PENDING,"(-19.1367517802164, -40.46697741451476)","(103.81467863962878, 1.3149967218351024)"
243,1648560457.065632,tb3_1,0,PENDING,"(-19.136749916194418, -40.466971897729614)","(103.81467863979647, 1.3149967223312382)"
244,1648560457.273375,tb3_1,0,PENDING,"(-19.136748052001515, -40.466966379918844)","(103.81467863996417, 1.3149967228274662)"
245,1648560457.472286,tb3_1,0,PENDING,"(-19.136746187637787, -40.466960861082484)","(103.81467864013187, 1.3149967233237865)"
246,1648560457.667443,tb3_1,0,PENDING,"(-19.136744323103315, -40.4669553412203)","(103.8146786402996, 1.314996723820199)"
247,1648560457.8791,tb3_1,0,PENDING,"(-19.13674215070546, -40.466948909287034)","(103.81467864049502, 1.3149967243986362)"
248,1648560458.07117,tb3_1,0,PENDING,"(-19.136740285801636, -40.466943387203635)","(103.81467864066278, 1.3149967248952483)"
249,1648560458.268466,tb3_1,0,PENDING,"(-19.136738728476338, -40.46693877547788)","(103.81467864080287, 1.3149967253099906)"
250,1648560458.468757,tb3_1,0,PENDING,"(-19.136737171030386, -40.46693416303089)","(103.81467864094297, 1.314996725724797)"
251,1648560458.670164,tb3_1,0,PENDING,"(-19.13673499786684, -40.4669277265003)","(103.81467864113846, 1.3149967263036477)"
252,1648560458.869608,tb3_1,0,PENDING,"(-19.13673313230482, -40.46692220046637)","(103.81467864130627, 1.3149967268006153)"
253,1648560459.07272,tb3_1,0,PENDING,"(-19.136731266571513, -40.4669166734025)","(103.8146786414741, 1.3149967272976755)"
254,1648560459.274287,tb3_1,0,PENDING,"(-19.13672940066704, -40.46691114530867)","(103.81467864164195, 1.314996727794828)"
255,1648560459.470572,tb3_1,0,PENDING,"(-19.136727534591447, -40.46690561618472)","(103.81467864180982, 1.3149967282920736)"
256,1648560459.671511,tb3_1,0,PENDING,"(-19.136725360397673, -40.46689917345596)","(103.8146786420054, 1.3149967288714817)"
257,1648560459.871749,tb3_1,0,PENDING,"(-19.136723801927143, -40.46689455484562)","(103.8146786421456, 1.3149967292868427)"
258,1648560460.071829,tb3_1,0,PENDING,"(-19.136721935337686, -40.46688902262735)","(103.81467864231351, 1.3149967297843663)"
259,1648560460.271659,tb3_1,0,PENDING,"(-19.1367203766029, -40.4668844024302)","(103.81467864245371, 1.3149967301998702)"
260,1648560460.473064,tb3_1,0,PENDING,"(-19.136717893580162, -40.466877041824546)","(103.81467864267708, 1.3149967308618247)"
